Ticker,Company,MS,MBI,MB,CNN,BS
COGNY,CognaEducacao SA,False,False,True,True,False
COHN,Cohen & Co Inc,False,True,True,True,True
COHR,Coherent Inc,False,True,True,True,True
COHU,Cohu Inc,False,True,True,True,True
COIHY,Croda International PLC,False,False,True,True,False
COKE,Coca-Cola Consolidated Inc,False,True,True,True,True
COL,Rockwell Collins Inc,False,False,True,False,True
COLB,Columbia Banking System Inc,False,True,True,True,True
COLD,Americold Realty Trust,True,True,True,True,True
COLL,Collegium Pharmaceutical Inc,False,True,True,True,True
COLM,Columbia Sportswear Co,False,True,True,True,True
COLZF,Coca Cola Icecek AS,False,False,True,True,False
COMM,CommScope Holding Co Inc,False,True,True,True,True
COMS,ComSovereign Holding Corp,False,False,,True,False
CONE,CyrusOne Inc,False,True,True,True,True
CONN,Conn's Inc,False,True,True,True,True
CONXF,Conic Metals Corp,False,False,True,True,False
COO,The Cooper Companies Inc,True,True,True,True,True
COOP,Mr. Cooper Group Inc,False,True,True,True,False
COP,ConocoPhillips,True,True,True,True,True
COR,CoreSite Realty Corp,True,True,True,True,True
CORE,Core-Mark Holding Co Inc,False,True,True,True,True
CORI,Corium International Inc,False,True,True,False,True
CORR,CorEnergy Infrastructure Trust Inc,True,True,True,True,True
CORT,Corcept Therapeutics Inc,False,True,True,True,True
CORV,Correvio Pharma Corp,False,True,True,True,True
CORVF,Corvus Gold Inc,False,False,True,True,False
COSG,Cosmos Group Holdings Inc,False,False,True,True,False
COSM,Cosmos Holdings Inc,False,False,True,True,False
COST,Costco Wholesale Corp,False,True,True,True,True
COSWF,Canadian Oil Sands Ltd,False,False,True,False,False
COT,,False,True,True,False,True
COTQF,Cotinga Pharmaceuticals Inc,False,False,True,True,False
COTV,Cotiviti Holdings Inc,False,False,True,False,True
COTY,Coty Inc,True,True,True,True,True
COUP,Coupa Software Inc,False,True,True,True,True
COVS,Covisint Corp,False,True,True,False,False
COVTY,Covestro AG,False,False,True,True,False
COWN,Cowen Inc,False,True,True,True,True
CP,Canadian Pacific Railway Ltd,True,True,True,True,True
CPA,Copa Holdings SA,True,True,True,True,False
CPAAU,,False,True,True,True,False
CPAC,Cementos Pacasmayo SAA,True,True,True,True,True
CPAH,CounterPath Corp,False,True,True,True,True
CPB,Campbell Soup Co,True,True,True,True,True
CPCAY,Cathay Pacific Airways Ltd,False,False,True,True,False
CPE,Callon Petroleum Co,True,True,True,True,True
CPF,Central Pacific Financial Corp,True,True,True,True,True
CPFH,Capital Financial Holdings Inc,False,False,True,True,False
CPG,Crescent Point Energy Corp,True,True,True,True,True
CPGX,Columbia Pipeline Group Inc,False,False,True,False,True
CPHC,Canterbury Park Holding Corp,False,True,True,True,True
CPHD,Cepheid,False,False,True,False,True
CPHI,China Pharma Holding Inc,False,True,True,True,True
CPHRF,Cipher Pharmaceuticals Inc,False,False,True,True,False
CPHT,Champaign Telephone Co,False,False,True,False,False
CPICQ,CPI Corp,False,False,True,False,False
CPIX,Cumberland Pharmaceuticals Inc,False,True,True,True,True
CPK,Chesapeake Utilities Corp,True,True,True,True,True
CPKA,Chase Packaging Corp,False,False,True,True,False
CPKF,Chesapeake Financial Shares Inc,False,False,True,True,False
CPL,CPFL Energia SA,False,True,True,False,True
CPLA,Capella Education Co,False,False,True,False,False
CPLG,CorePoint Lodging Inc,True,True,True,True,True
CPLP,Capital Product Partners LP,False,True,True,True,True
CPN,Calpine Corp,True,False,True,True,True
CPPL,Columbia Pipeline Partners LP,False,True,True,False,True
CPPMF,Copper Mountain Mining Corp,False,False,True,True,False
CPPSF,Cassiopea SpA,False,False,True,True,False
CPRI,Capri Holdings Ltd,True,True,True,True,True
CPRT,Copart Inc,False,True,True,True,True
CPRX,Catalyst Pharmaceuticals Inc,False,True,True,True,False
CPS,Cooper-Standard Holdings Inc,True,True,True,True,True
CPSH,CPS Technologies Corp,False,True,True,True,True
CPSI,Computer Programs and Systems Inc,False,True,True,True,True
CPSS,Consumer Portfolio Services Inc,False,True,True,True,True
CPST,Capstone Turbine Corp,False,False,True,True,True
CPT,Camden Property Trust,True,True,True,True,True
CPTA,Capitala Finance Corp,False,True,True,True,False
CPTP,Capital Properties Inc,False,False,True,True,False
CPWR,Ocean Thermal Energy Corp,False,False,True,True,False
CPXGF,Cineplex Inc,False,False,True,True,False
CPXWF,Capital Power Corp,False,False,True,True,False
CPXX,Celator Pharmaceuticals Inc,False,False,True,False,False
CPYYY,Centrica PLC,False,False,True,True,False
CQH,Cheniere Energy Partners LP Holdings LLC,False,False,True,False,False
CQP,Cheniere Energy Partners LP,False,True,True,True,True
CR,Crane Co,True,True,True,True,True
CRAI,CRA International Inc,False,True,True,True,True
CRARY,Credit Agricole SA,False,False,True,True,False
CRAWA,Crawford United Corp,False,False,True,True,False
CRAY,Cray Inc,False,True,True,False,True
CRBO,Carbon Energy Corp,False,False,True,True,False
CRBP,Corbus Pharmaceuticals Holdings Inc,False,True,True,True,True
CRC,California Resources Corp,True,True,True,True,True
CRCM,Care.com Inc,False,True,True,False,True
CRCW,The Crypto Co,False,False,True,True,False
CRD.A,Crawford & Co,True,False,True,True,True
CRD.B,Crawford & Co,True,False,True,True,True
CRDNF,Cardinal Resources Ltd,False,False,True,True,False
CRDSQ,Crossroads Systems Inc,False,False,True,False,False
CREAF,Creative Technology Ltd,False,True,False,True,False
CREE,Cree Inc,False,True,True,True,True
CREG,China Recycling Energy Corp,False,False,True,True,True
CRESY,Cresud SACIF y A,False,True,True,True,True
CREX,Creative Realities Inc,False,True,True,True,False
CRGGF,China Resources Gas Group Ltd,False,False,True,True,False
CRGS,CurAegis Technologies Inc,False,False,True,True,False
CRH,CRH PLC,True,True,True,True,True
CRHKY,China Resources Beer (Holdings) Co Ltd,False,False,True,True,False
CRHM,CRH Medical Corp,False,True,True,True,True
CRI,Carter's Inc,True,True,True,True,True
CRIS,Curis Inc,False,True,True,True,True
CRK,Comstock Resources Inc,True,True,True,True,True
CRL,Charles River Laboratories International Inc,True,True,True,True,True
CRLBF,Cresco Labs Inc,False,False,True,True,False
CRLFF,Cardinal Energy Ltd,False,False,True,True,False
CRM,Salesforce.com Inc,True,True,True,True,True
CRMD,Cormedix Inc,False,True,True,True,True
CRMT,America's Car-Mart Inc,False,True,True,True,True
CRMZ,CreditRiskMonitor.com Inc,False,False,True,True,False
CRNC,Cerence Inc,False,True,True,True,False
CRNCY,Cairn Energy PLC,False,False,True,True,False
CRNT,Ceragon Networks Ltd,False,True,True,True,True
CRNX,Crinetics Pharmaceuticals Inc,False,True,True,True,False
CROL,Carroll Bancorp Inc,False,True,True,True,False
CROMF,Crombie Real Estate Investment Trust,False,False,True,True,False
CRON,Cronos Group Inc,False,True,True,True,True
CROX,Crocs Inc,False,True,True,True,True
CRPB,California Republic Bancorp,False,False,True,False,False
CRPJY,China Resources Power Holdings Co Ltd,False,False,True,True,False
CRPOF,Ceapro Inc,False,False,True,True,False
CRR,,False,True,True,True,True
CRRFY,Carrefour,False,False,True,True,False
CRS,Carpenter Technology Corp,True,True,True,True,True
CRSA,Crescent Acquisition Corp,False,True,False,True,False
CRSAU,,False,True,True,True,False
CRSB,Cornerstone Community Bancorp,False,False,True,True,False
CRSP,CRISPR Therapeutics AG,False,True,True,True,True
CRSS,Crossroads Systems Inc,False,False,True,True,False
CRT,Cross Timbers Royalty Trust,True,False,True,True,True
CRTN,Cartesian Inc,False,True,True,False,True
CRTO,Criteo SA,False,True,True,True,True
CRTPF,Cardiol Therapeutics Inc,False,False,True,True,False
CRTX,Cortexyme Inc,False,True,True,True,False
CRUS,Cirrus Logic Inc,False,True,True,True,True
CRVL,CorVel Corp,False,True,True,True,True
CRVP,Crystal Rock Holdings Inc,False,False,True,False,True
CRVS,Corvus Pharmaceuticals Inc,False,True,True,True,False
CRVW,CareView Communications Inc,False,False,True,True,False
CRWD,CrowdStrike Holdings Inc,False,True,True,True,True
CRWN,Crown Media Holdings Inc,False,False,True,False,True
CRWOF,China Railway Group Ltd,False,False,True,True,False
CRWOY,China Railway Group Ltd,False,False,True,True,False
CRWS,Crown Crafts Inc,False,True,True,True,True
CRXM,Gene Biotherapeutics Inc,False,False,True,True,False
CRXPF,Vert Infrastructure Ltd,False,False,True,True,False
CRY,Cryolife Inc,True,True,True,True,True
CRYO,American Cryostem Corp,False,True,False,True,False
CRZBY,Commerzbank AG,False,False,True,True,False
CRZO,,False,True,True,False,True
CS,Credit Suisse Group AG,True,True,True,True,True
CSBB,CSB Bancorp Inc,False,False,True,True,False
CSBK,Clifton Bancorp Inc,False,False,True,False,True
CSBR,Champions Oncology Inc,False,True,True,True,True
CSCD,Cascade Microtech Inc,False,False,True,False,False
CSCO,Cisco Systems Inc,False,True,,True,True
CSDXY,COSCO SHIPPING Energy Transportation Co Ltd,False,False,True,False,False
CSFFF,Capstone Mining Corp,False,False,True,True,False
CSFL,CenterState Bank Corp,False,True,True,True,True
CSGP,CoStar Group Inc,False,True,True,True,True
CSGS,CSG Systems International Inc,False,True,True,True,True
CSH,Cash America International Inc,False,False,True,False,False
CSHB,Community Shores Bank Corp,False,False,True,True,False
CSII,Cardiovascular Systems Inc,False,True,True,True,True
CSIOF,Casio Computer Co Ltd,False,False,True,True,False
CSIOY,Casio Computer Co Ltd,False,False,True,True,False
CSIQ,Canadian Solar Inc,False,True,True,True,True
CSL,Carlisle Companies Inc,True,True,True,True,True
CSLLY,CSL Ltd,False,False,True,True,True
CSLT,Castlight Health Inc,True,True,True,True,True
CSOD,Cornerstone OnDemand Inc,False,True,True,True,True
CSPGF,Alabama Graphite Corp,False,False,True,False,False
CSPI,CSP Inc,False,True,True,True,True
CSPR,Casper Sleep Inc,True,True,True,True,False
CSPUF,Canadian Spirit Resources Inc,False,False,True,True,False
CSQPF,Cervus Equipment Corp,False,False,True,True,False
CSRA,CSRA Inc,False,False,True,True,True
CSRLF,CSR Ltd,False,False,True,True,False
CSRMY,Consort Medical PLC,False,False,True,False,False
CSS,CSS Industries Inc,False,True,True,False,True
CSSE,Chicken Soup for the Soul Entertainment Inc,False,True,True,True,False
CSSEP,,False,True,True,True,False
CST,CST Brands Inc,False,True,True,False,True
CSTE,Caesarstone Ltd,False,True,True,True,True
CSTI,Costar Technologies Inc,False,False,True,True,False
CSTL,Castle Biosciences Inc,False,True,True,True,False
CSTM,Constellium SE,True,False,True,True,False
CSTR,CapStar Financial Holdings Inc,False,True,True,True,True
CSU,Capital Senior Living Corp,True,True,True,True,True
CSUAY,China Shenhua Energy Co Ltd,False,False,True,True,False
CSUNY,China Sunergy Co Ltd,False,False,True,False,False
CSV,Carriage Services Inc,True,True,True,True,True
CSVI,Computer Services Inc,False,False,True,True,False
CSWC,Capital Southwest Corp,False,True,True,True,True
CSWI,CSW Industrials Inc,False,True,True,True,True
CSX,CSX Corp,False,True,True,True,True
CSXXY,Carsales.com Ltd,False,False,True,True,False
CTAC,ChaSerg Technology Acquisition Corp,False,True,False,True,False
CTACU,,False,True,True,False,False
CTAGF,Capita PLC,False,False,True,True,False
CTAGY,Capita PLC,False,False,True,True,False
CTAM,A.M. Castle & Co,False,False,True,True,False
CTAS,Cintas Corp,False,True,True,True,True
CTB,Cooper Tire & Rubber Co,True,True,True,True,True
CTBI,Community Trust Bancorp Inc,False,True,True,True,True
CTBS,Citizens Bankshares Inc,False,False,True,False,False
CTCLY,IFM Investments Ltd,False,False,True,False,False
CTCM,CTC Media Inc,False,False,True,False,False
CTCT,Constant Contact Inc,False,False,True,False,True
CTDH,Cyclo Therapeutics Inc,False,False,True,True,False
CTEK,CynergisTek Inc,False,True,True,True,True
CTF,Nuveen Long/Short Commodity TR Fund,False,False,True,False,False
CTG,Computer Task Group Inc,False,True,True,True,True
CTGO,Contango Ore Inc,False,False,True,True,False
CTHR,Charles & Colvard Ltd,False,True,True,True,True
CTIB,Yunhong CTI Ltd,False,False,True,True,True
CTIC,CTI BioPharma Corp,False,True,True,True,True
CTIG,CTI Group Holdings Inc,False,False,True,False,False
CTK,CooTek (Cayman) Inc,True,True,True,True,False
CTL,CenturyLink Inc,True,True,True,True,True
CTLR,Continental Resources,False,False,True,False,False
CTLT,Catalent Inc,True,True,True,True,True
CTMX,CytomX Therapeutics Inc,False,True,True,True,True
CTO,Consolidated-Tomoka Land Co,False,True,True,True,True
CTP,Central Petroleum Ltd,False,False,True,False,False
CTRA,Contura Energy Inc,True,True,True,True,False
CTRC,Centric Brands Inc,False,True,True,True,False
CTRE,CareTrust REIT Inc,False,True,True,True,True
CTRL,Control4 Corp,False,True,True,False,True
CTRM,Castor Maritime Inc,False,True,False,True,False
CTRN,Citi Trends Inc,False,True,True,True,True
CTRP,,False,True,True,False,False
CTRRF,CT Real Estate Investment Trust,False,False,True,True,False
CTRYY,Country Garden Holdings Co Ltd,False,False,True,True,False
CTS,CTS Corp,True,True,True,True,True
CTSH,Cognizant Technology Solutions Corp,False,True,True,True,True
CTSO,CytoSorbents Corp,False,True,True,True,True
CTST,,False,True,True,False,False
CTT,CatchMark Timber Trust Inc,True,True,True,True,True
CTTAF,Continental AG,False,False,True,True,False
CTTAY,Continental AG,False,False,True,True,False
CTTC,Calmare Therapeutics Inc,False,False,True,True,False
CTTMF,Catena Media PLC,False,False,True,True,False
CTTQF,Costa Group Holdings Ltd,False,False,True,True,False
CTUY,Century Next Financial Corp,False,False,True,True,False
CTVA,Corteva Inc,True,True,True,True,True
CTWS,Connecticut Water Service Inc,False,True,True,False,True
CTXAF,Caltex Australia Ltd,False,False,True,True,False
CTXR,Citius Pharmaceuticals Inc,False,True,True,True,False
CTXS,Citrix Systems Inc,False,True,True,True,True
CTY,,False,False,True,True,True
CUB,Cubic Corp,True,True,True,True,True
CUBE,CubeSmart,True,True,True,True,True
CUBI,Customers Bancorp Inc,True,True,True,True,True
CUDA,Barracuda Networks Inc,False,False,True,False,True
CUE,Cue Biopharma Inc,False,True,True,True,False
CUEN,Cuentas Inc,False,False,True,True,False
CUI,CUI Global Inc,False,True,True,True,True
CUK,Carnival PLC,True,True,True,True,True
CULP,Culp Inc,True,True,True,True,True
CUNB,CU Bancorp,False,True,True,False,False
CUO,Continental Materials Corp,False,True,True,True,True
CUPUF,Caribbean Utilities Co Ltd,False,False,True,True,False
CUR,,False,True,True,True,True
CURLF,Curaleaf Holdings Inc,False,False,True,True,False
CURM,CUR Media Inc,False,False,True,True,False
CURO,CURO Group Holdings Corp,True,True,True,True,True
CUSPY,Countryside Properties PLC,False,False,True,True,False
CUTR,Cutera Inc,False,True,True,True,True
CUYTF,Etablissementen Franz Colruyt NV,False,False,True,True,False
CUYTY,Etablissementen Franz Colruyt NV,False,False,True,True,False
CUZ,Cousins Properties Inc,True,True,True,True,True
CVA,Covanta Holding Corp,True,True,True,True,True
CVAT,Cavitation Technologies Inc,False,False,True,True,False
CVBF,CVB Financial Corp,False,True,True,True,True
CVC,Cablevision Systems Corp,False,False,True,False,True
CVCO,Cavco Industries Inc,False,True,True,True,True
CVCY,Central Valley Community Bancorp,False,True,True,True,True
CVE,Cenovus Energy Inc,True,True,,True,True
CVEO,Civeo Corp,True,True,True,True,True
CVET,Covetrus Inc,False,True,True,True,False
CVG,Convergys Corp,False,False,True,True,True
CVGI,Commercial Vehicle Group Inc,False,True,True,True,True
CVGW,Calavo Growers Inc,False,True,True,True,True
CVHL,Realty Finance Corp,False,False,True,True,False
CVI,CVR Energy Inc,True,True,True,True,True
CVIA,Covia Holdings Corp,True,True,True,True,False
CVLB,Conversion Labs Inc,False,False,True,True,False
CVLT,CommVault Systems Inc,False,True,True,True,True
CVLY,Codorus Valley Bancorp Inc,False,True,True,True,True
CVM,CEL-SCI Corp,False,True,True,True,True
CVNA,Carvana Co,True,True,True,True,True
CVON,ConvergeOne Holdings Inc,False,True,True,False,False
CVPUF,CP All PCL,False,False,True,True,False
CVR,Chicago Rivet & Machine Co,False,True,True,True,True
CVRR,CVR Refining LP,False,True,True,False,True
CVRS,Corindus Vascular Robotics Inc,False,True,True,False,True
CVS,CVS Health Corp,True,True,True,True,True
CVSI,CV Sciences Inc,False,False,True,True,False
CVT,Cvent Inc,False,False,True,False,True
CVTI,Covenant Transportation Group Inc,False,True,True,True,True
CVU,CPI Aerostructures Inc,False,True,True,True,True
CVV,CVD Equipment Corp,False,True,True,True,True
CVX,Chevron Corp,True,True,True,True,True
CW,Curtiss-Wright Corp,True,True,True,True,True
CWAY,Coastway Bancorp Inc,False,True,True,False,True
CWBB,Commonwealth Business Bank,False,False,True,False,False
CWBC,Community West Bancshares,False,True,True,True,True
CWBHF,Charlottes Web Holdings Inc,False,False,True,True,False
CWBK,CommerceWest Bank,False,False,True,True,False
CWBR,CohBar Inc,False,True,True,True,False
CWCO,Consolidated Water Co Ltd,False,True,True,True,True
CWEGF,Crew Energy Inc,False,False,True,True,False
CWEI,Clayton Williams Energy Inc,False,True,True,False,True
CWEN,Clearway Energy Inc,True,True,True,True,True
CWEN.A,Clearway Energy Inc,True,False,True,True,False
CWGL,Crimson Wine Group Ltd,False,False,True,True,False
CWH,Camping World Holdings Inc,True,True,True,True,True
CWIXF,Cable & Wireless Communications PLC,False,False,True,False,False
CWK,Cushman & Wakefield PLC,True,True,True,True,True
CWLPF,Caldwell Partners International Inc,False,False,True,True,False
CWPS,Conwest Associates LP,False,False,True,True,False
CWQXF,Castellum AB,False,False,True,True,False
CWRK,CurrencyWorks Inc,False,False,True,True,False
CWSRF,Chartwell Retirement Residences,False,False,True,True,False
CWST,Casella Waste Systems Inc,False,True,True,True,True
CWT,California Water Service Group,True,True,True,True,True
CWVLF,Crown Point Energy Inc,False,False,True,True,False
CWXZF,CanWel Building Materials Group Ltd,False,False,True,True,False
CWYCY,China Railway Construction Corp Ltd,False,False,True,True,False
CWYUF,SmartCentres Real Estate Investment Trust,False,False,True,True,False
CX,Cemex SAB de CV,True,True,True,True,True
CXDC,China XD Plastics Co Ltd,False,True,True,True,True
CXDO,Crexendo Inc,False,False,True,True,False
CXGP,China Xingbang Ind Group Inc,False,False,True,True,False
CXO,Concho Resources Inc,True,True,True,True,True
CXP,Columbia Property Trust Inc,True,True,True,True,True
CXRXF,Advanz Pharma Corp Ltd,False,False,True,True,False
CXW,CoreCivic Inc,True,True,True,True,True
CY,Cypress Semiconductor Corp,False,True,True,False,True
CYAD,Celyad SA,False,True,True,True,True
CYAGF,CyberAgent Inc,False,False,True,True,False
CYAN,Cyanotech Corp,False,True,True,True,True
CYBE,CyberOptics Corp,False,True,True,True,True
CYBR,CyberArk Software Ltd,False,True,True,True,True
CYCC,Cyclacel Pharmaceuticals Inc,False,False,True,True,True
CYCN,Cyclerion Therapeutics Inc,False,True,True,True,True
CYD,China Yuchai International Ltd,True,True,True,True,True
CYDY,CytoDyn Inc,False,False,True,True,False
CYFL,Century Financial Corp,False,False,True,True,False
CYGIY,CyberAgent Inc,False,False,True,True,False
CYH,Community Health Systems Inc,True,True,True,True,True
CYHC,Country Bank Holding Co Inc,False,False,True,False,False
CYJBF,Cargotec Oyj,False,False,True,True,False
CYLU,Cyalume Technologies Holdings Inc,False,False,True,False,False
CYN,City National Corp,False,False,True,True,True
CYNA,Cynapsus Therapeutics Inc,False,False,True,False,False
CYNO,Cynosure Inc,False,True,True,False,False
CYOU,Changyou.com Ltd,False,True,True,False,True
CYRBY,Cyrela Brazil Realty SA Empreend e Part,False,False,True,True,False
CYRN,CYREN Ltd,False,True,True,True,False
CYRX,CryoPort Inc,False,True,True,True,True
CYS,CYS Investments Inc,False,False,True,True,True
CYT,Cytec Industries Inc,False,False,True,False,True
CYTK,Cytokinetics Inc,False,True,True,True,True
CYTR,CytRx Corp,False,True,True,True,True
CYVF,Crystal Valley Financial Corp,False,False,True,True,False
CYWDF,Countrywide PLC,False,False,True,True,False
CYYHF,China Yongda Automobiles Services Holdings Ltd,False,False,True,True,False
CYYNF,Cynata Therapeutics Ltd,False,False,True,True,False
CZBS,Citizens Bancshares Corp,False,False,True,True,False
CZBT,Citizens Bancorp of Virginia Inc,False,False,True,True,False
CZFC,Citizens First Corp,False,True,True,False,True
CZFS,Citizens Financial Services Inc,False,False,True,True,False
CZNC,Citizens & Northern Corp,False,True,True,True,True
CZR,Caesars Entertainment Corp,False,True,True,True,True
CZWI,Citizens Community Bancorp Inc,False,True,True,True,True
CZYB,CCB Bankshares Inc,False,False,True,False,False
CZZ,Cosan Ltd,True,True,True,True,True
D,Dominion Energy Inc,True,True,True,True,True
DAC,Danaos Corp,True,True,True,True,True
DACHF,Daicel Corp,False,False,True,True,False
DAEG,Daegis Inc,False,False,True,False,True
DAIO,Data I/O Corp,False,True,True,True,True
DAIUF,Daifuku Co Ltd,False,False,True,True,False
DAKT,Daktronics Inc,False,True,True,True,True
DAL,Delta Air Lines Inc,True,True,True,True,True
DALXF,Return Energy Inc,False,False,True,True,False
DAN,Dana Inc,True,True,True,True,True
DANG,E-Commerce China Dangdang Inc,False,False,True,False,False
DANOY,Danone SA,False,False,True,True,True
DAO,Youdao Inc,True,True,True,True,False
DAR,Darling Ingredients Inc,True,True,True,True,True
DARA,DARA Biosciences Inc,False,False,True,False,True
DARE,Dare Bioscience Inc,False,True,True,True,True
DASTY,Dassault Systemes SE,False,True,True,True,False
DATA,Tableau Software Inc,False,True,True,False,False
DATE,Jiayuan.com International Ltd,False,False,True,False,False
DAVA,Endava PLC,True,True,True,True,True
DB,Deutsche Bank AG,True,True,True,True,True
DBCCF,Decibel Cannabis Co Inc,False,False,True,True,False
DBD,Diebold Nixdorf Inc,True,True,True,True,True
DBI,Designer Brands Inc,True,True,True,True,True
DBMBF,FIBRA Macquarie,False,False,True,True,False
DBMBF,FibraHotel,False,False,True,True,False
DBOEY,Deutsche Boerse AG,False,False,True,True,False
DBRM,Daybreak Oil & Gas Inc,False,False,True,True,False
DBSDY,DBS Group Holdings Ltd,False,False,True,True,False
DBVT,DBV Technologies SA,False,True,True,True,True
DBX,Dropbox Inc,False,True,True,True,True
DCAR,DropCar Inc,False,True,True,True,False
DCBF,DCB Financial Corp,False,False,True,False,False
DCCPF,DCC PLC,False,False,True,True,False
DCHIF,Digital China Holdings Ltd,False,False,True,True,False
DCHPF,Dechra Pharmaceuticals PLC,False,False,True,True,False
DCI,Donaldson Co Inc,True,True,True,True,True
DCIX,,False,False,True,False,True
DCMYY,NTT DOCOMO Inc,False,False,True,True,False
DCO,Ducommun Inc,True,True,True,True,True
DCOM,Dime Community Bancshares Inc,False,True,True,True,True
DCOMP,,False,True,False,True,False
DCP,DCP Midstream LP,True,True,True,True,False
DCPH,Deciphera Pharmaceuticals Inc,False,True,True,True,False
DCT,DCT Industrial Trust Inc,False,False,True,False,True
DCTH,Delcath Systems Inc,False,True,True,True,True
DCUA,Dominion Energy Inc,False,False,True,False,False
DCUB,Dominion Energy Inc,False,False,True,False,False
DCUC,Dominion Energy Inc,False,True,False,False,False
DCUE,,True,True,False,True,False
DD,DuPont de Nemours Inc,True,True,True,True,True
DDAIF,Daimler AG,False,False,True,True,False
DDAIY,Daimler AG,False,False,True,False,False
DDC,Dominion Diamond Corp,False,True,True,False,False
DDCC,Double Crown Resources Inc,False,False,True,False,False
DDD,3D Systems Corp,True,True,True,True,True
DDE,Dover Downs Gaming & Entertainment Inc,False,True,True,False,True
DDMX,DD3 Acquisition Corp,False,True,True,False,False
DDMXU,,False,True,True,False,False
DDOG,Datadog Inc,False,True,True,True,True
DDRLF,The Drilling Company of 1972 A/S,False,False,True,True,False
DDS,Dillard's Inc,True,True,True,True,True
DDT,,True,False,False,True,False
DE,Deere & Co,True,True,True,True,True
DEA,Easterly Government Properties Inc,True,True,True,True,True
DEAC,Diamond Eagle Acquisition Corp,False,True,True,False,False
DEACU,,False,True,True,False,False
DECK,Deckers Outdoor Corp,True,True,True,True,True
DEER,Deer Consumer Products Inc,False,True,True,True,False
DEG,Delhaize Group SA,False,True,,True,False
DEI,Douglas Emmett Inc,True,True,True,True,True
DEL,Deltic Timber Corp,False,False,True,False,True
DELL,Dell Technologies Inc,True,True,True,True,True
DELTY,Delta Galil Industries Ltd,False,True,True,True,False
DEMBF,DE Master Blenders 1753 NV,False,False,True,False,False
DENN,Denny's Corp,False,True,True,True,True
DENR,Discovery Energy Corp,False,False,True,True,False
DEO,Diageo PLC,True,True,True,True,True
DERM,Dermira Inc,False,True,True,False,True
DESP,Despegar.com Corp,True,True,True,True,True
DEST,,False,True,True,False,True
DESTQ,Destination Maternity Corp,False,False,True,True,False
DETNF,Aker BP ASA,False,False,True,True,False
DEUZF,Deutz AG,False,False,True,True,False
DEWY,Dewey Electronics Corp,False,False,True,True,False
DEX,,False,False,True,True,False
DF,,False,True,True,True,True
DFBHU,,False,True,True,False,False
DFDDF,DFDS A/S,False,False,True,True,False
DFFN,Diffusion Pharmaceuticals Inc,False,True,True,True,True
DFIN,Donnelley Financial Solutions Inc,True,True,True,True,True
DFNS,LGL Systems Acquisition Corp,True,True,False,True,False
DFNSU,,False,False,True,False,False
DFODQ,Dean Foods Co,False,False,True,True,False
DFPHU,,False,True,True,True,False
DFRG,Del Frisco′s Restaurant Group Inc,False,True,True,False,True
DFRYF,Dufry AG,False,False,True,True,False
DFS,Discover Financial Services,True,True,True,True,True
DG,Dollar General Corp,True,True,True,True,True
DGAS,Delta Natural Gas Co Inc,False,True,True,False,True
DGEAF,Diageo PLC,False,True,True,True,False
DGI,DigitalGlobe Inc,False,True,True,False,True
DGICA,Donegal Group Inc,False,True,True,True,True
DGICB,Donegal Group Inc,False,True,True,True,True
DGII,Digi International Inc,False,True,True,True,True
DGLY,Digital Ally Inc,False,True,True,True,True
DGRLY,Delek Group Ltd,False,False,True,True,False
DGTC,DGT Holdings Corp,False,False,True,False,False
DGWIY,Duoyuan Global Water Inc,False,False,True,False,False
DGX,Quest Diagnostics Inc,True,True,True,True,True
DHC,Diversified Healthcare Trust,False,True,True,True,False
DHCC,Diamondhead Casino Corp,False,False,True,True,False
DHI,D.R. Horton Inc,True,True,True,True,True
DHIL,Diamond Hill Investment Group Inc,False,True,True,True,True
DHOXY,Desarrolladora Homex SAB de CV,False,False,True,False,False
DHR,Danaher Corp,True,True,True,True,True
DHT,DHT Holdings Inc,True,True,True,True,True
DHX,DHI Group Inc,True,True,True,True,True
DHXM,,False,True,True,False,True
DIALF,Dialight PLC,False,False,True,True,False
DIDAY,Distribuidora Internacional De Alimentacion SA,False,True,True,True,False
DIGP,DigiPath Inc,False,False,True,True,False
DIIBF,Dorel Industries Inc,False,False,True,True,False
DIISY,Direct Line Insurance Group PLC,False,False,True,True,False
DIMC,Dimeco Inc,False,False,True,True,False
DIN,Dine Brands Global Inc,True,True,True,True,True
DINRF,Screen Holdings Co Ltd,False,False,True,True,False
DIOD,Diodes Inc,False,True,True,True,True
DIPGY,Datang International Power Generation Co Ltd,False,False,True,True,False
DIRV,DirectView Holdings Inc,False,False,True,True,False
DIS,The Walt Disney Co,True,True,True,True,True
DISCA,Discovery Inc,False,True,True,True,True
DISCB,Discovery Inc,False,True,True,True,True
DISCK,Discovery Inc,False,True,True,True,True
DISH,DISH Network Corp,False,True,True,True,True
DIT,Amcon Distributing Co,False,True,True,True,True
DITHF,Smith (DS) PLC,False,False,True,True,False
DJACF,Hiku Brands Co Ltd,False,False,True,False,False
DJCO,Daily Journal Corp,False,True,True,True,True
DK,Delek US Holdings Inc,True,True,True,True,True
DKILY,Daikin Industries Ltd,False,False,True,True,False
DKL,Delek Logistics Partners LP,True,True,True,True,True
DKS,Dick's Sporting Goods Inc,True,True,True,True,True
DKSHF,DKSH Holding Ltd,False,False,True,True,False
DL,China Distance Education Holdings Ltd,True,True,True,True,True
DLA,Delta Apparel Inc,False,True,True,True,True
DLAKY,Deutsche Lufthansa AG,False,False,True,True,False
DLB,Dolby Laboratories Inc,True,True,True,True,True
